cuil;status
60396228206;2
63216408609;5
64275788595;4
60395177055;5
60265181220;3
60215223240;4
64328379358;2
67341734417;4
67340363490;2
64273340979;3
67206070320;6
63233135706;3
64333237919;3
67352252058;1
67383483945;2
63323284875;5
63253004667;4
60371804466;6
64328164521;1
64358979669;5
64285151234;1
64329201234;3
60257924192;3
64276275192;1
60221344572;3
63293057267;2
63211326613;1
67368847817;3
63371198336;2
63301855062;4
64316172944;4
67202765111;6
63318605590;2
60224427053;2
63396373779;1
60296252835;6
64286552097;4
64306253520;3
60238475662;2
67264798164;6
64251340194;2
60396544124;4
63213074891;4
60353344253;3
60238078922;2
64224072307;4
63307338272;4
64371589099;3
67365138726;3
67209055047;5
63243494479;1
67267019629;2
60313172638;2
64399323999;5
64298829701;2
64290740825;4
67342592101;4
60259988732;2
60323245773;6
63292993839;3
63230624412;2
60387855648;3
64391913763;1
67347578905;2
63251354423;6
60211511276;6
67382193412;3
67322864172;1
67302151854;5
64219612492;6
64262590958;6
64220769699;4
67393018345;5
60267925219;2
67200763375;6
60306939028;1
67278319579;3
60391805914;1
63269849594;5
64284984828;6
67359175423;6
63386445959;5
64381607907;5
63294823621;4
63275055060;6
63286830937;5
60301679338;6
67301764631;3
64332047009;2
60222806251;5
67393819143;6
63200017708;4
60375708968;6
67244723168;2
63240384592;5
67362740506;4
64202054747;6
60353617748;3
63232258790;1
60203447518;3
60380523755;3
64364837400;3
63348908555;6
60220466690;4
63395889339;5
60394269126;1
64382613633;2
64200877568;2
64372386043;6
64311699863;5
64205757676;4
67281887464;4
60381395467;2
64205732355;6
60327611480;5
64275133998;1
67387457388;3
64288811111;1
60220035517;5
60247720521;2
67326920123;5
67252269379;4
63245560097;4
64262866880;2
60300818759;3
63256113238;3
60239875877;2
60339553672;4
64291508259;4
64206611438;1
64352476526;3
60261881499;6
67258683746;4
67235575083;6
64397427976;3
67246602945;4
64355994390;2
64277778007;1
60357106381;4
67257333326;4
63237101768;3
60233241167;2
67220571170;2
63364148382;1
64249122457;6
60376601784;1
60358380282;4
63305866301;1
67202435596;6
60335842351;6
64299836264;6
67251860871;4
63324442806;2
67325696130;3
60331708561;4
63325737842;3
67228579014;5
60297282606;5
67365571527;6
63346968585;6
60238980804;3
64266555189;1
67349039157;4
64394929954;4
60390432413;5
64218143790;6
64263220674;3
64298601476;1
64350184498;3
60227369771;6
63370851427;4
60232419027;6
67397824931;3
60271140919;4
64258530649;2
63353619898;1
60378842045;3
67285856385;6
64243650303;3
64210859282;3
60245695937;2
64205708119;1
67337366489;6
63216645881;6
60223443306;2
67223473358;1
60365191959;1
60289798725;6
67229111008;4
63359852365;3
60397408690;4
60350844077;1
64273265501;5
64366164527;2
64388408259;5
64316176710;5
63255414358;6
64340380930;2
67340457169;3
64233395062;5
63362967874;3
60315886611;2
67228476126;2
64286959269;2
67206403869;2
60276734027;3
64246778068;5
64343568051;5
67357690142;6
64304793862;4
60293028632;5
67308819814;5
67366278068;6
67229209024;2
67355667968;4
60205034245;5
60207085823;6
64278935254;6
67281633454;3
64367284984;5
64210520196;2
60373869662;5
67235150449;6
64214682948;4
60380671592;5
64383858435;5
60321639030;4
67323644893;4
60247800142;6
64337099791;4
64242193189;6
60298241309;2
67350585416;6
60214511935;6
63323278824;4
63390669153;3
67393665749;5
60335527383;2
63206352436;2
60351163901;1
63303848500;4
64328210019;1
60213546319;5
67214266209;2
63364905477;4
63210990676;1
60344535518;3
63215361847;4
60300051149;4
60294272340;1
63327086695;1
60290039799;4
63295206030;2
63340104333;1
64221991557;6
63301775999;6
64214418859;3
60242651629;4
64259233478;4
60348541091;1
60298788219;4
63331273580;2
64227607805;1
60310226524;3
67360362938;2
67258721613;5
67210347078;6
67384830991;2
64254970309;6
64359301993;1
60363574931;6
64330101006;2
67313228379;2
60319255861;6
60274746427;1
67215127580;3
64290208198;5
60330982219;1
67225030127;4
67315710649;5
67313842794;1
67235125061;5
64306394582;2
60374723599;3
64202545015;4
67375791419;5
64369647715;5
63257931627;5
63343255693;1
60315413500;6
60339460992;3
63314152826;5
67277101839;5
67305665840;3
60256950084;4
60344514456;4
63323819337;6
63314910453;6
60386942911;5
63316430734;5
63334785353;3
64220069662;6
64324358169;2
67309579205;6
63213356455;5
67340479146;2
64322041398;4
60381456903;1
67268273430;4
60300732006;5
67365035625;3
63342441825;5
63282573301;1
67210974773;1
64215597154;1
60374887923;1
60280109463;5
67299869846;3
64298942621;1
63297743165;4
63206189845;3
67247496065;3
67294551937;6
63372783933;2
64338220837;2
63294688945;1
60364006937;5
60364510422;2
64381773092;6
64307984324;1
63380120039;2
63361303301;6
63237930721;5
63247235886;4
63387215591;6
63217607452;4
67317213473;2
64248060385;2
64390390120;4
64368611929;6
60302952046;1
60291167449;3
67373332647;5
67308459079;1
63394460542;6
67347589567;2
64386738740;6
64304105273;5
60278616811;2
60239371313;3
64342481955;2
64331999065;3
67256565347;3
60268146310;4
63258588500;6
60289827555;6
60262993836;6
63258178795;2
64221400109;6
60244854659;3
60287049784;3
60204320473;3
64346065778;4
60346061742;3
67232159029;4
67347044129;1
67270446008;5
60260413190;6
63242738820;4
64357219199;5
67217048369;6
60216633549;4
64390274767;5
67352792117;6
67386090308;5
63375385505;4
67243261780;3
60210340230;4
64237652620;4
60372395195;3
64215531501;2
60394748997;3
64354734670;5
60215827439;2
64396661079;6
60223248481;1
63236753451;3
60201315827;4
63341735779;3
67228896639;3
60224646758;4
60277907596;3
64387096025;2
64384391573;6
60214953490;1
60300812026;5
63232994381;1
63350770519;6
60374986319;5
63282409358;4
67391168692;4
63215536825;2
60301054639;3
60327507233;4
60258071869;4
63203713276;2
60369112190;6
60388663920;3
67318039450;2
63210322479;4
63269545927;3
67241289769;4
60322457369;5
63345891015;2
60251625770;2
63236419055;3
64382467679;3
63328677107;2
63316109022;4
60228757839;1
63344793613;5
60341764605;1
60348347589;2
63285798525;1
60380906557;3
67293928492;2
64269645014;1
63385980274;3
63287803488;5
67212942917;6
67303016810;3
63282553920;5
67346757504;3
67363316529;4
64250652362;5
67211168509;6
63281371578;6
67340495672;5
64280134080;3
67287287434;5
63396027595;3
64381467617;4
63211652545;4
63266449064;6
67286278449;4
67235686802;2
64296917239;1
63280111831;5
67246131616;3
63341696374;1
63369680317;5
64290785012;1
67337847703;5
63255442793;3
60214184349;4
60260430656;5
64332857906;2
63218645870;1
64306788416;4
63241623531;6
64337701696;3
60345036515;5
67279844553;2
60228875980;3
67323695803;5
67253181556;1
60346610630;6
64250507613;5
60347441484;2
63373171311;5
67324990409;5
60231891024;2
67244736642;3
60338811775;2
67398932729;1
60224691001;2
64324261441;2
67358180954;1
64235046243;6
60393662460;4
64375826923;2
60214634476;3
67290742109;1
63246650154;1
63321912127;1
64376438722;4
67239477639;3
63283174931;6
67374184489;2
64237779239;4
67361830021;4
67264830203;2
67239590257;1
63377905654;6
60311660511;4
60346208301;2
64276813283;5
67298067797;1
67265816433;4
63245616955;4
63387512170;5
64215898464;5
60207022406;4
64259458479;4
64381891915;5
67260039969;2
60334554115;2
64313114799;5
63293272958;5
64211939468;1
63245491699;2
60273731999;1
64354170491;4
67334341027;4
60381788108;3
60214450413;5
64388904869;1
60255539070;3
60279984970;4
64314519904;6
64358814865;3
60335939355;1
67316069948;5
64358700282;3
63366902351;5
67376855399;1
64278087199;1
64280192641;2
64242770178;5
67364175393;6
60319286953;6
64350930475;6
67275974010;6
63245104520;2
60379869397;2
60332748222;6
63395568614;4
64221230920;5
60219287472;1
60298122246;4
60211513163;1
67398589790;4
67284920004;1
63228120784;5
67207201623;6
63244199382;4
60321738284;2
67230703024;5
67289946206;3
60263181389;4
64343550837;5
67215413109;1
64370692805;3
64346058836;5
67277983599;6
60315998304;2
64286210349;6
67331062542;3
60334654969;6
64392626245;6
63332175760;5
60338925541;4
63302497844;6
64207051142;6
67346252623;4
64367783263;5
63227842263;6
60297265841;5
63215277218;2
60277497398;2
64359841475;2
63248050995;1
63272999297;1
63354629641;5
67245135197;3
63293168298;1
60317717239;4
60284772345;4
60223811959;5
63326975496;1
60356120029;4
60284294184;3
64227011333;5
60386622569;6
64211588460;1
63267087131;5
64301935763;1
67362205139;4
60251999808;4
60309895153;3
63287456796;5
64286235962;1
67258583911;1
67238838484;4
64357960213;6
64388233891;2
60294716893;6
60320641805;4
67328598563;1
64300104752;4
67272113510;2
64342032565;5
63309973226;3
64388619846;3
60319525299;6
60239436075;3
60266966353;4
63292998467;6
63298962693;1
64240358873;3
60340711710;1
67369620459;2
60381014854;6
60359405505;1
60215248464;6
67385427740;5
64326838150;1
60315685055;3
63347689069;1
64255158039;2
63246768499;5
60261418986;6
64365169428;3
63217108235;2
63378692247;1
63244412515;3
63310115119;3
60216634481;3
63206960533;5
63264092622;3
64344179113;6
60289560257;2
67352547414;3
63387480279;6
63313849351;4
64286332682;1
63263641533;3
64200315101;1
64320400005;6
63321992279;5
67276938700;5
60253078394;1
64339010577;3
63202128264;4
64292783467;6
63285540862;6
67332909018;6
67250857702;4
64200282491;3
60392625928;6
67305391953;4
63366841824;2
64375291477;2
60279044382;1
64366307298;2
63302279901;3
64349748582;4
67315144759;1
64219870467;3
60249950567;2
67378348622;6
67237782906;1
64284937978;3
64235900260;1
67256886267;3
67377209629;1
64243173351;6
60280514839;3
60370763707;4
60279726849;1
67378377657;1
60371963229;3
63240869537;4
64300339830;4
60362609707;3
63326132669;2
64207486017;2
63230460940;6
60304053782;6
63242047046;3
60352002618;3
60283504169;4
63221342951;4
63365308065;4
63368871151;6
60376389165;1
64325456483;2
64219203559;1
67277999878;1
67204985348;6
67201167899;5
64389067928;6
67316649782;6
63289987861;4
63376131515;2
63341763179;2
64372308824;6
64356644644;3
67333705998;1
64303281379;1
63350699989;6
60382736136;6
67298438159;5
67365694114;5
64270846015;5
67310302012;4
64283360103;1
67237923321;2
63269315999;4
67289390860;6
60351951683;1
63330880602;1
67363684022;3
67345879738;4
64252086232;3
63248744377;2
63235995809;2
60282546879;3
64352756529;4
63318745090;3
60290512002;2
60280212639;5
67321415722;1
67334866960;2
67348424529;6
60207776299;6
64221973052;6
67214755340;1
64353847390;1
64369019838;6
67263189652;2
67384876290;6
60295827469;2
64229062768;4
60211164746;3
60280967966;1
64307752652;4
67393722263;6
64214790929;3
67306609308;6
63336952036;2
64246978482;2
67394692945;1
63245300222;2
67304857339;6
67387545937;1
64398138489;4
60231994052;4
63218132423;5
60359209969;1
64246976196;1
67325149369;2
67218411700;2
64326320526;6
60270237799;2
63356728116;6
63282563071;2
64206592778;6
63367686407;2
60372561958;6
67358081050;2
63362262102;5
67234600130;2
64377362282;6
63349358303;4
63363065849;6
64249312140;1
60201498875;4
67214027507;1
63324990374;5
60364405602;2
63220060286;6
60381694804;3
67289068926;5
67243713789;4
67376758483;3
64329602743;4
64296071887;2
63254820549;6
60221792745;6
60239104799;5
63330256453;6
63310417035;4
67378550502;2
67350031410;1
67288506571;4
67321939683;4
63370980596;1
67315042922;1
60317982006;1
63374230087;5
64241993084;1
67211345753;4
63351257573;3
67321200688;5
67297787346;4
64370908557;1
63394010008;1
60248698759;2
63327251653;6
63367828189;6
64256204409;5
60337955021;5
63250601672;5
63320455589;5
63275668208;3
67214484096;6
64385967002;3
67378661274;5
60347553304;4
64390878077;2
67257671175;5
60215816462;1
63352796834;2
64375579373;5
63393968666;6
63372250439;2
64233063213;5
63200754443;4
67209811550;4
63254705749;4
67253792628;5
64371689662;2
64274648080;4
63268915445;3
64344678403;3
60323967574;6
64237200975;6
60288350819;5
67206009591;2
67250719261;1
60256138169;3
64324741818;3
64344396157;3
60365925472;3
67378289448;6
60321164024;1
67298728327;1
60231417179;2
67214100573;3
67267561041;6
60368734457;1
63299815384;2
64267164256;6
60222180549;5
67293373180;5
60286451155;6
64392591459;1
60341971317;1
63293897362;4
67326474352;3
63326809782;5
60358210190;2
67276220923;1
60234969172;3
67383205848;1
67239344418;5
67316129452;3
64244268429;2
60367710465;1
60277477672;5
60300075897;5
63384176064;4
64295230981;6
67262318424;6
60308147730;4
64221974024;5
64234863981;2
63375738254;4
63291328417;5
67261634225;3
60329287273;6
67340649254;5
60294159226;4
63211948134;2
60243778932;4
63221922184;6
60378429873;1
63325524431;2
67345235040;5
63201030961;2
64393516761;5
63274605253;3
64270405698;4
63254768970;1
64381905789;4
63322674076;6
60379705904;6
64331014786;3
67357904223;3
67378668694;6
63272888258;1
60351597405;3
60204896014;1
60225066232;2
63320694517;4
60384310527;2
60241120289;6
64337917125;5
67317132979;4
67298655299;2
63393312825;4
64309736891;6
64230289229;4
64340506489;3
64244764019;4
64273920550;2
67214228359;4
64376024030;1
63348992106;3
60244992407;5
64342411914;3
63330160251;5
64333741626;6
60294406290;4
64374396631;5
60320453162;3
63388563488;4
63225818349;2
67269139509;5
63392592220;6
67381900336;1
64356183868;1
67208776149;6
63233501192;3
60368417400;5
60311100788;6
63375730598;3
60271300673;3
60210528736;4
64238988274;4
64287366866;2
64375644175;6
67241173396;5
60322336359;3
63293332950;4
63379371339;3
63310494641;2
60358893319;1
60289286317;2
67398107265;4
60227791333;1
67207932180;2
64398530452;3
63213226748;1
64353092705;6
67204370300;1
60262277693;4
63206218330;4
67305092964;2
60317926369;5
67353388875;3
60334143972;5
67376300576;5
60286850009;6
60371713193;1
64356038299;5
64254307597;6
64290353007;3
67378685467;6
63282764417;1
60297317239;1
67385180779;2
63354323100;2
64207931304;1
67372667122;6
64306978389;1
63231448081;2
64248212665;4
67255766276;2
60381385224;4
64272855372;6
63277540225;5
67232904930;6
64211792254;4
63386240559;1
67375851056;3
64364459252;2
67261774213;2
60364294657;6
67306417867;3
60325758514;2
60215980475;3
67276364062;4
67215051657;1
67396160940;2
67398301398;2
67204032588;4
60319525850;4
67367276271;4
64301749730;6
63249985709;3
60283935682;3
63312304610;1
60285585289;2
60297242558;2
67394548720;3
64358491918;3
63225259463;6
64368074967;1
63287625245;6
60218070224;5
